com.samsung.shealth.rewards,6211031,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-07-25 04:00:00.000,,10009,,2022-03-26 15:59:48.830,2022-03-26 15:59:48.830,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8666}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-07-25 04:00:00.000,aeefa5ba-3983-4fb1-8852-9a5f94f23156,1,
,2021-06-25 04:00:00.000,,1999999,,2022-03-26 15:59:48.843,2022-03-26 15:59:48.843,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8944}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-25 04:00:00.000,9d90e826-f587-48be-bb71-0078b1725472,1,
,2021-10-14 04:00:00.000,,10009,,2022-03-26 15:59:48.830,2022-03-26 15:59:48.830,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":9488}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-14 04:00:00.000,6d4b1c4a-0da2-4b76-9f7e-c258c9d7de35,1,
,2021-07-18 04:00:00.000,,1999999,,2022-03-26 15:59:48.843,2022-03-26 15:59:48.843,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":12686}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-07-18 04:00:00.000,ec78e0b2-f5c8-4293-b038-a3acb40a104c,1,
,2022-03-11 05:00:00.000,,10009,,2022-03-26 15:59:58.438,2022-03-26 15:59:48.831,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":9063}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-11 05:00:00.000,cdce9ef9-671f-4112-a6d2-606c2e580cfc,1,
,2021-08-28 04:00:00.000,,1999999,,2022-03-26 15:59:48.844,2022-03-26 15:59:48.844,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":11667}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-08-28 04:00:00.000,f5d54824-7511-473d-b7e1-66d84726534e,1,
,2021-10-11 04:00:00.000,,1999999,,2022-03-26 15:59:48.844,2022-03-26 15:59:48.844,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":14929}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-11 04:00:00.000,0344bcb5-19f2-4af0-a824-a9dae2b4e601,1,
,2021-10-12 04:00:00.000,,10009,,2022-03-26 15:59:48.831,2022-03-26 15:59:48.831,,,tracker_pedometer_reward_most_walking_day,UTC-0400,"{""mTarget"":-1,""mValue"":18312}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-12 04:00:00.000,3d48e06e-b4d7-4802-87f2-8ec67edf9944,1,
1202,,1002,,4800b8df-86d2-68e8-94fc-32736ce7dac6,2021-01-15 15:10:42.312,2021-01-15 15:10:42.312,,,1202,UTC-0500,1.3047034,Idp7XEd6un,com.sec.android.app.shealth,sport.tracker.best.record.pace.lifetime,2021-01-15 15:06:21.730,40a23b8c-eacc-4ac0-b436-413c0e1113ec,1,
,2020-11-05 05:00:00.000,,1999999,,2022-03-26 15:59:48.840,2022-03-26 15:59:48.840,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":11403}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-05 05:00:00.000,12de9609-a4c7-4a9c-9a0b-c2441b001a65,1,
,2021-12-04 05:00:00.000,,1999999,,2022-03-26 15:59:48.845,2022-03-26 15:59:48.845,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":9956}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-12-04 05:00:00.000,62df2fd9-024f-46a3-97f5-fa248baa4a58,1,
,2021-07-07 22:54:57.420,,,,2021-07-09 23:08:41.824,2021-07-07 22:54:57.449,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":90,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-07 22:54:57.420,f8f37c44-591f-481b-b1c4-ee6b8e74496c,0,
,2022-03-06 05:00:00.000,,1999999,,2022-03-26 16:00:07.833,2022-03-26 15:59:48.845,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":17116}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-06 05:00:00.000,a4700735-b76f-49e4-a1a3-e16090455fd2,1,
,2020-11-14 05:00:00.000,,1999999,,2022-03-26 15:59:48.841,2022-03-26 15:59:48.841,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10677}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-14 05:00:00.000,c573b970-8f28-44f3-9d37-1f4fd8087e82,1,
,2021-06-07 22:27:30.542,,,,2021-06-10 02:26:50.574,2021-06-07 22:27:30.584,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":100,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-06-07 22:27:30.542,64e3358e-81b4-47f7-aec5-6303a4c8fc16,0,
,2022-03-17 04:00:00.000,,1999999,,2022-03-26 16:00:07.850,2022-03-26 15:59:48.846,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8014}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-17 04:00:00.000,5442c957-2f90-4e0d-bead-d27798e6f636,1,
,2020-11-30 05:00:00.000,,1999999,,2022-03-26 15:59:48.841,2022-03-26 15:59:48.841,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8283}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-30 05:00:00.000,e1b308ed-1f62-4a5c-8e50-e3327665cfd2,1,
,2021-02-06 01:25:42.664,,,,2021-02-16 01:15:03.643,2021-02-06 01:25:42.715,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":true,""mValue"":69,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-02-06 01:25:42.664,eac0e9cc-59a6-456b-9054-50bc7a6108ff,0,
,2021-06-05 04:00:00.000,,1999999,,2022-03-26 15:59:48.846,2022-03-26 15:59:48.846,,,tracker_pedometer_reward_most_walking_day,UTC-0400,"{""mTarget"":-1,""mValue"":21320}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-05 04:00:00.000,39c776a5-10eb-4883-812e-bf3d8953a39c,1,
,2020-12-24 05:00:00.000,,1999999,,2022-03-26 15:59:48.842,2022-03-26 15:59:48.842,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":8415}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-12-24 05:00:00.000,42356e2b-ab3f-4c50-985e-0578d961e779,1,
,2021-04-24 04:00:00.000,,1999999,,2022-03-26 15:59:48.842,2022-03-26 15:59:48.842,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":15990}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-04-24 04:00:00.000,afeeac31-f4f9-45e9-a65b-dded245f58c9,1,
,2020-10-11 04:00:00.000,,100003,,2022-03-26 15:59:56.704,2022-03-26 15:59:56.704,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":12701}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-10-11 04:00:00.000,469f2dc7-4126-4922-ad97-f8e8416d1658,1,
,2021-07-10 16:11:52.477,,,,2021-07-11 17:55:03.916,2021-07-10 16:11:52.578,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":96,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-10 16:11:52.477,cb3c176c-43ea-4d31-a952-7891b3b5c47c,0,
,2020-10-30 04:00:00.000,,100003,,2022-03-26 15:59:56.705,2022-03-26 15:59:56.705,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":8855}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-10-30 04:00:00.000,def0f539-f093-4dea-bd1a-4d303846e60e,1,
,2021-06-04 04:00:00.000,,1999999,,2022-03-26 15:59:48.843,2022-03-26 15:59:48.843,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8993}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-04 04:00:00.000,4db42ef8-1e90-4293-ae6c-35c3f16349b2,1,
,2020-11-07 05:00:00.000,,100003,,2022-03-26 15:59:56.706,2022-03-26 15:59:56.706,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":11869}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-07 05:00:00.000,ef45d634-c325-4b6b-b7f8-a44f8387d157,1,
,2021-09-05 21:12:14.160,,,,2021-09-06 21:03:02.315,2021-09-05 21:12:14.197,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":84,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-09-05 21:12:14.160,61440853-eeaf-426d-bce2-aabc324bc38c,0,
,2020-11-15 05:00:00.000,,100003,,2022-03-26 15:59:56.707,2022-03-26 15:59:56.707,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":7110}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-15 05:00:00.000,a384fc50-c972-41fe-aba0-2713b7bed4ed,1,
,2021-06-27 04:00:00.000,,1999999,,2022-03-26 15:59:48.843,2022-03-26 15:59:48.843,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":12649}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-27 04:00:00.000,a7414312-5cb3-4665-aa0c-3cab94d7adb0,1,
,2020-11-30 05:00:00.000,,100003,,2022-03-26 15:59:56.708,2022-03-26 15:59:56.708,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8812}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-30 05:00:00.000,dfbb6163-f52c-41a5-a1c1-7ab7cdc6ba86,1,
,2021-06-17 00:20:15.403,,,,2021-06-18 00:00:08.272,2021-06-17 00:20:15.441,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":73,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-06-17 00:20:15.403,de9689ae-a187-4845-a47a-b427b75ec091,0,
,2020-12-19 05:00:00.000,,100003,,2022-03-26 15:59:56.711,2022-03-26 15:59:56.711,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":12426}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-12-19 05:00:00.000,d679e9b8-09c8-4ac3-80d4-8523a1ea47db,1,
,2021-07-24 04:00:00.000,,1999999,,2022-03-26 15:59:48.844,2022-03-26 15:59:48.844,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":11272}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-07-24 04:00:00.000,a4f392b2-c730-49f7-b7d0-049d046464f7,1,
,2021-03-18 04:00:00.000,,100003,,2022-03-26 15:59:56.712,2022-03-26 15:59:56.712,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":17216}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-03-18 04:00:00.000,63de5a9d-5bbd-4d41-a97c-e044ca009d3f,1,
,2021-03-19 21:33:35.394,,,,2021-04-03 16:51:58.167,2021-03-19 21:33:35.473,,,goal_activity_reward_goal_achieved,UTC-0700,"{""mIsCompleted"":false,""mValue"":192,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-03-19 21:33:35.394,faa1e570-0b61-4e8e-a05e-16582a82f324,0,
,2021-09-04 04:00:00.000,,1999999,,2022-03-26 15:59:48.844,2022-03-26 15:59:48.844,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":10917}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-09-04 04:00:00.000,7093f010-168c-4112-a7fd-0ae2a6a24eb1,1,
,2021-07-14 22:40:33.981,,,,2021-07-17 01:03:29.533,2021-07-14 22:40:34.022,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":98,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-14 22:40:33.981,4b58cac1-4726-4570-b4ef-42b53f73027a,0,
,2021-10-12 04:00:00.000,,1999999,,2022-03-26 15:59:48.844,2022-03-26 15:59:48.844,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":21747}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-12 04:00:00.000,bc97668f-6cd4-4ea7-b6d4-f62fdc3f30e5,1,
,2021-08-07 23:35:00.463,,,,2021-08-09 21:55:43.567,2021-08-07 23:35:00.497,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":113,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-08-07 23:35:00.463,f17689d2-2567-4b82-9fe5-5af783e01c2a,0,
,2021-12-30 05:00:00.000,,1999999,,2022-03-26 15:59:48.845,2022-03-26 15:59:48.845,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":10941}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-12-30 05:00:00.000,a4010a29-6bdf-4cd9-872b-3670cde573a1,1,
,2021-04-12 03:59:59.999,,,,2021-04-14 00:31:29.696,2021-04-12 12:24:49.220,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":60,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-04-12 03:59:59.999,dd17facd-89ee-44b2-8ceb-358d5c56c07d,0,
,2021-06-04 00:52:12.440,,,,2021-06-04 22:19:35.628,2021-06-04 00:52:12.529,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":64,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-06-04 00:52:12.440,b309e332-7c65-4acf-9ba1-21c6d9880067,0,
,2021-04-24 04:00:00.000,,100003,,2022-03-26 15:59:56.714,2022-03-26 15:59:56.714,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":16547}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-04-24 04:00:00.000,90149efc-515e-4881-ad49-a1cd4890d891,1,
,2022-03-09 05:00:00.000,,1999999,,2022-03-26 16:00:07.818,2022-03-26 15:59:48.845,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":8000,""mValue"":8137}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-09 05:00:00.000,45f1ae3c-d8c1-4d4f-9f70-c38302a86db7,1,
,2021-08-28 21:27:51.936,,,,2021-09-24 14:35:41.715,2021-08-28 21:27:51.974,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":131,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-08-28 21:27:51.936,fec4c451-8e60-4499-86f7-3942aa7f1a6d,0,
,2021-09-04 20:00:33.549,,,,2021-09-05 21:12:14.196,2021-09-04 20:00:33.665,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":122,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-09-04 20:00:33.549,c0ab09ab-784c-4a91-91f4-33a6cae694ba,0,
,2021-05-26 04:00:00.000,,100003,,2022-03-26 15:59:56.714,2022-03-26 15:59:56.714,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":9446}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-05-26 04:00:00.000,0d8862c3-d6cf-491d-b262-e639526afae6,1,
,2022-03-20 04:00:00.000,,1999999,,2022-03-26 16:00:07.870,2022-03-26 15:59:48.846,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8419}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2022-03-20 04:00:00.000,bd8ad17b-6b43-4808-a3d6-ae09dedd151d,1,
,2021-07-26 22:04:54.733,,,,2021-07-28 00:04:18.508,2021-07-26 22:04:54.763,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":114,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-26 22:04:54.733,55dbf33a-7694-4563-aa6a-5de59708136a,0,
,2021-07-01 01:38:54.521,,,,2021-07-02 00:15:04.485,2021-07-01 01:38:54.555,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":63,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-01 01:38:54.521,9137e954-fb73-4272-abe3-550320d626d8,0,
,2021-10-12 04:00:00.000,,1999999,,2022-03-26 15:59:48.846,2022-03-26 15:59:48.846,,,tracker_pedometer_reward_most_walking_day,UTC-0400,"{""mTarget"":-1,""mValue"":21747}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-12 04:00:00.000,002b430d-0f7e-4c51-ae61-2574edc54066,1,
,2021-06-19 04:00:00.000,,100003,,2022-03-26 15:59:56.715,2022-03-26 15:59:56.715,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":13548}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-19 04:00:00.000,7d5414f1-b53f-420a-86fd-5e165188fc05,1,
,2020-12-02 02:20:30.093,,,,2020-12-05 00:31:37.286,2020-12-02 02:20:30.131,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":68,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-12-02 02:20:30.093,dfa07a40-4cd6-4700-b7d1-41322922561b,0,
,2021-06-28 22:16:04.537,,,,2021-06-29 22:28:37.341,2021-06-28 22:16:04.565,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":163,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-06-28 22:16:04.537,274fb4b3-d3ea-4079-810a-a7408591717c,0,
,2021-06-28 04:00:00.000,,100003,,2022-03-26 15:59:56.715,2022-03-26 15:59:56.715,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":15370}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-06-28 04:00:00.000,e4771890-fb2a-40a8-bb3e-772cabfb20a8,1,
,2020-10-18 04:00:00.000,,100003,,2022-03-26 15:59:56.704,2022-03-26 15:59:56.704,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6750}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-10-18 04:00:00.000,ed47362c-db90-4a5d-8ae4-629d561df2c1,1,
,2020-12-24 20:31:00.525,,,,2020-12-27 22:32:51.521,2020-12-24 20:31:00.547,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":104,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-12-24 20:31:00.525,4f1aaed3-d433-4be5-9c98-d9e466991e67,0,
,2021-07-05 20:34:43.803,,,,2021-07-07 00:55:14.471,2021-07-05 20:34:43.833,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":95,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-05 20:34:43.803,58c86f28-dedd-4f0b-bdab-12af054c1789,0,
,2020-10-31 04:00:00.000,,100003,,2022-03-26 15:59:56.705,2022-03-26 15:59:56.705,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":6000,""mValue"":6368}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-10-31 04:00:00.000,312e50b3-7f49-4096-bba2-778d56c14680,1,
,2021-07-24 04:00:00.000,,100003,,2022-03-26 15:59:56.716,2022-03-26 15:59:56.716,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":12489}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-07-24 04:00:00.000,43275092-59d7-43ef-9b4b-e14d5ea051e5,1,
,2021-07-25 17:15:01.633,,,,2021-07-26 22:04:54.759,2021-07-25 17:15:01.709,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":123,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-25 17:15:01.633,a6e7ea77-a722-47f7-a332-de57b5138433,0,
1205,,14001,,af15c1d4-fedd-af98-d171-71d67c3ad196,2022-03-26 15:59:38.287,2020-11-08 00:49:35.730,,,1205,UTC-0500,628.14,Idp7XEd6un,com.sec.android.app.shealth,sport.tracker.best.record.calories.lifetime,2020-11-08 00:34:09.580,14a1ab83-24f8-44de-b44f-9a0308d8b621,1,
,2020-12-12 02:30:57.025,,,,2020-12-13 17:07:32.907,2020-12-12 02:30:57.041,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":true,""mValue"":66,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-12-12 02:30:57.025,2763995c-c359-433a-b734-2971a74ee6a6,0,
,2021-08-28 04:00:00.000,,100003,,2022-03-26 15:59:56.716,2022-03-26 15:59:56.716,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":12291}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-08-28 04:00:00.000,e46348c5-fc3c-495e-a787-5c51831ac224,1,
,2020-11-08 05:00:00.000,,100003,,2022-03-26 15:59:56.706,2022-03-26 15:59:56.706,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":10555}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-08 05:00:00.000,6ded0381-a1b7-4198-af6f-2fde172cb1d0,1,
,2020-11-15 21:36:28.850,,,,2020-11-19 02:01:16.729,2020-11-15 21:36:28.887,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":true,""mValue"":82,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-11-15 21:36:28.850,6fc8b64f-feab-4ad3-bfc9-383895894e10,0,
,2020-11-05 01:40:41.718,,,,2020-11-05 23:22:18.463,2020-11-05 01:40:41.760,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":true,""mValue"":66,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-11-05 01:40:41.718,5209af66-66c9-4188-9054-8614c9ae46b7,0,
,2020-10-31 00:17:22.310,,,,2020-10-31 23:28:44.672,2020-10-31 00:17:22.380,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":94,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-10-31 00:17:22.310,77975c94-c2a3-49eb-84f2-33302303e6ad,0,
,2020-11-05 23:22:18.447,,,,2020-11-07 17:40:34.384,2020-11-05 23:22:18.469,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":133,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2020-11-05 23:22:18.447,7b600788-2a0d-4c48-bf60-5381d0ee7678,0,
,2020-11-20 05:00:00.000,,100003,,2022-03-26 15:59:56.707,2022-03-26 15:59:56.707,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6606}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-11-20 05:00:00.000,b79e432e-a3b9-4168-a80e-e9b1d6f7ba39,1,
,2021-01-15 22:16:17.905,,,,2021-02-02 01:04:00.366,2021-01-15 22:16:17.954,,,goal_activity_reward_goal_achieved,UTC-0500,"{""mIsCompleted"":false,""mValue"":77,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-01-15 22:16:17.905,a1309950-5335-4b86-9a0a-3dca68374138,0,
,2021-09-26 04:00:00.000,,100003,,2022-03-26 15:59:56.717,2022-03-26 15:59:56.717,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":8741}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-09-26 04:00:00.000,3baa1559-c7a5-4724-abfc-36c7b9bc0154,1,
,2021-06-05 17:24:45.835,,,,2021-06-07 22:27:30.581,2021-06-05 17:24:45.870,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":true,""mValue"":240,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-06-05 17:24:45.835,83f98ab1-cff3-4f5d-b4e9-fc3d5ce2b9ce,0,
,2021-07-02 00:15:04.471,,,,2021-07-02 19:36:55.604,2021-07-02 00:15:04.487,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":71,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-07-02 00:15:04.471,79d1c842-8d99-43c1-b748-48ddfb4a9178,0,
,2020-12-01 05:00:00.000,,100003,,2022-03-26 15:59:56.709,2022-03-26 15:59:56.709,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6178}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2020-12-01 05:00:00.000,4e3fff22-9ed9-492c-bb26-9e1685dd4587,1,
,2021-10-12 04:00:00.000,,100003,,2022-03-26 15:59:56.717,2022-03-26 15:59:56.717,,,tracker_pedometer_reward_target_achieved,UTC-0400,"{""mTarget"":8000,""mValue"":23131}",Idp7XEd6un,com.sec.android.app.shealth,tracker.pedometer,2021-10-12 04:00:00.000,832a9b18-0152-44ea-bf21-a10d62df98a9,1,
,2021-08-21 21:38:00.444,,,,2021-08-23 21:57:06.724,2021-08-21 21:38:00.484,,,goal_activity_reward_goal_achieved,UTC-0400,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",Idp7XEd6un,com.sec.android.app.shealth,goal.activity,2021-08-21 21:38:00.444,40a54bb4-252e-460e-be3f-fb04f2f93dec,0,
