com.samsung.shealth.tracker.heart_rate,6211031,3
source,tag_id,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.comment,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.heart_rate
,21312,1,2020-12-25 15:20:51.600,,,2020-12-25 15:27:21.365,2020-12-25 15:27:21.365,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-25 15:20:51.600,d86d707e-6d77-c252-ab0a-01fef9953545,76.0,
,21312,1,2022-03-02 15:30:31.900,,,2022-03-02 15:35:08.058,2022-03-02 15:35:08.058,0.0,0.0,UTC+0900,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-02 15:30:31.900,03b1a2b1-fc03-42c7-1cad-ba4cbb43a5bb,67.0,
,21312,1,2021-01-07 16:41:00.161,,,2021-01-07 16:50:24.540,2021-01-07 16:13:16.379,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-07 16:41:00.161,219614ab-8ca2-833f-9ebe-21622e7bb019,72.0,
,21312,1,2021-01-02 01:40:41.841,,,2021-01-02 01:41:49.345,2021-01-02 01:41:49.345,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-02 01:40:41.841,fc88ef48-a495-3a2a-5a05-f54b773fcf1b,71.0,
,21312,1,2020-11-06 21:40:59.501,,,2020-11-06 21:41:11.200,2020-11-06 21:11:20.152,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-11-06 21:40:59.501,fd1527df-0805-9677-92fb-dcecf838cca6,68.0,
,21312,1,2021-01-21 22:31:07.541,,,2021-01-21 22:33:57.290,2021-01-21 22:14:59.297,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-21 22:31:07.541,c8f4bcde-70bc-d630-938b-b949823400c8,75.0,
,21312,1,2021-01-07 19:20:55.361,,,2021-01-07 19:28:47.417,2021-01-07 19:28:47.417,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-07 19:20:55.361,4f472ffb-cb21-639f-8814-c32855fb1a76,70.0,
,21312,1,2021-01-27 00:50:33.220,,,2021-01-27 00:55:06.372,2021-01-27 00:31:07.670,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-27 00:50:33.220,fe0979d0-5604-dda1-ed7f-df567f297b4a,78.0,
,21312,1,2021-01-06 17:10:41.200,,,2021-01-06 17:15:27.493,2021-01-06 17:15:27.493,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-06 17:10:41.200,724c2b2e-4f22-c6b1-c610-54c29a5ef355,62.0,
,21312,1,2022-03-03 09:50:46.741,,,2022-03-03 09:55:05.444,2022-03-03 09:55:05.444,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-03 09:50:46.741,b96286e5-a96c-3185-ca6b-1a5b979c7c48,72.0,
,21312,1,2020-10-07 17:50:54.360,,,2020-10-07 17:55:05.307,2020-10-07 17:55:05.307,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2020-10-07 17:50:54.360,187f9476-afb4-be78-f96a-2a167f5428b8,57.0,
,21312,1,2021-01-29 02:10:29.380,,,2021-01-29 02:11:44.265,2021-01-29 02:11:44.265,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-29 02:10:29.380,fda718a1-819b-d78e-d6d4-f566e8838068,72.0,
,21312,1,2020-12-23 19:00:29.381,,,2020-12-23 19:15:22.394,2020-12-23 19:15:22.394,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-23 19:00:29.381,31f0ca74-b0fc-29be-5c43-93db0fb54dd0,76.0,
,21312,1,2021-01-28 23:30:53.221,,,2021-01-28 23:32:16.291,2021-01-28 23:32:16.291,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-28 23:30:53.221,954efa26-acd8-f66a-6284-62a4ab8ee286,71.0,
,21312,1,2020-10-23 21:20:29.341,,,2020-10-23 21:27:59.555,2020-10-23 21:27:59.555,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2020-10-23 21:20:29.341,80a87326-8a93-17ea-ea3a-55598b5003eb,65.0,
,21312,1,2021-01-25 18:40:52.921,,,2021-01-25 18:41:11.210,2021-01-25 18:41:11.210,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-25 18:40:52.921,89975f3b-ebbd-78ff-dc88-a9d9055d33dc,80.0,
,21312,1,2022-03-04 05:50:56.960,,,2022-03-04 05:55:10.283,2022-03-04 05:55:10.283,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-04 05:50:56.960,99c54f1f-872e-b144-7d79-e87e2731ddcb,85.0,
,21312,1,2021-01-14 17:50:55.260,,,2021-01-14 17:55:11.502,2021-01-14 17:55:11.502,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-14 17:50:55.260,04183805-e688-e0a1-ce7c-00b6c5a90fbc,73.0,
,21312,1,2021-01-01 21:10:51.441,,,2021-01-01 21:11:02.998,2021-01-01 21:11:02.998,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-01 21:10:51.441,8b12decf-0bbf-1350-6e39-0176423ad462,65.0,
,21312,1,2022-03-04 13:51:02.121,,,2022-03-04 13:55:11.380,2022-03-04 13:55:11.380,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-04 13:51:02.121,add2e736-8964-ec1c-263c-6e6d508f2584,80.0,
,21312,1,2020-12-30 00:50:40.480,,,2020-12-30 00:52:06.281,2020-12-30 00:02:36.370,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-30 00:50:40.480,900c58d7-d3b5-a30b-5de2-a45db7c76591,71.0,
,21312,1,2021-01-27 21:40:29.360,,,2021-01-27 21:46:57.274,2021-01-27 21:15:06.267,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-27 21:40:29.360,a26c3955-5fc4-c5e9-5922-4e1c2ac20833,62.0,
,21312,1,2020-10-13 21:21:11.920,,,2020-10-13 21:35:10.397,2020-10-13 21:35:10.397,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2020-10-13 21:21:11.920,10854f6b-729b-1b58-b7df-725115323816,74.0,
,21312,1,2022-03-05 07:41:03.720,,,2022-03-05 07:43:08.307,2022-03-05 07:43:08.307,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-05 07:41:03.720,38315be6-46bd-bab0-d186-dcef2843cfa8,80.0,
,21312,1,2021-01-25 17:21:11.540,,,2021-01-25 17:34:44.448,2021-01-25 17:34:44.448,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-25 17:21:11.540,e7b3e4d6-42b0-f29e-ff1e-228e73c658de,80.0,
,21312,1,2021-01-24 00:50:58.661,,,2021-01-24 00:55:15.333,2021-01-24 00:55:15.333,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-24 00:50:58.661,64abbbc3-c2ca-5158-7664-66e9ffd78fa2,64.0,
,21312,1,2021-01-31 03:10:29.340,,,2021-01-31 03:14:18.364,2021-01-31 03:14:18.364,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-31 03:10:29.340,61b69b02-4120-053b-8e20-1cbd243ae5b4,70.0,
,21312,1,2022-03-06 07:50:29.360,,,2022-03-06 07:55:07.226,2022-03-06 07:55:07.226,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-06 07:50:29.360,5bfd7669-4acf-1002-7ebf-499a2af8d5da,77.0,
,21312,1,2020-11-03 16:00:53.840,,,2020-11-03 16:02:25.403,2020-11-03 16:02:25.403,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-11-03 16:00:53.840,5e8d9e3d-f642-d54c-e4a6-aafde38fb2c7,66.0,
,21312,1,2022-03-07 00:51:02.440,,,2022-03-07 00:55:10.270,2022-03-07 00:55:10.270,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-07 00:51:02.440,47f2df5b-5b56-0bf4-417a-89ce393b93ba,65.0,
,21312,1,2021-01-01 04:00:41.420,,,2021-01-01 04:01:54.231,2021-01-01 04:01:54.231,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-01 04:00:41.420,83f534f5-e35a-b11b-ecc8-1ed9de5c4b7b,69.0,
,21312,1,2021-01-23 02:50:29.301,,,2021-01-23 02:55:02.165,2021-01-23 02:55:02.165,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-23 02:50:29.301,aa7ca347-a4ab-122c-d8d3-d8fda302f1ab,67.0,
,21312,1,2022-03-07 07:31:25.541,,,2022-03-07 07:35:04.265,2022-03-07 07:35:04.265,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-07 07:31:25.541,ef8f3bb3-f34e-3a43-5ac8-76fef8795897,61.0,
,21312,1,2021-02-04 19:10:54.501,,,2021-02-04 19:15:04.252,2021-02-04 19:15:04.252,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-02-04 19:10:54.501,5f86c7a2-1c19-14d0-2459-670bc6377cfd,83.0,
,21312,1,2020-10-30 00:10:29.320,,,2020-10-30 00:15:05.269,2020-10-30 00:15:05.269,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2020-10-30 00:10:29.320,f2c351b4-4ddd-5774-c680-640a4676aae8,70.0,
,21312,1,2022-03-08 03:30:35.601,,,2022-03-08 03:30:53.341,2022-03-08 03:30:53.341,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-08 03:30:35.601,5458a89a-90a1-4e45-e3a2-c8f00a2af091,67.0,
,21312,1,2021-01-23 16:21:27.101,,,2021-01-23 16:34:52.493,2021-01-23 16:15:04.400,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-23 16:21:27.101,af394f60-4e11-9b7f-0a6c-abfce97fcecd,80.0,
,21312,1,2021-01-28 17:00:55.820,,,2021-01-28 17:10:34.063,2021-01-28 17:10:34.063,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-28 17:00:55.820,f8e0400c-f0af-c747-f697-a134fac3ad3e,70.0,
,21312,1,2021-01-10 21:40:51.521,,,2021-01-10 21:50:27.167,2021-01-10 21:15:06.315,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-10 21:40:51.521,172dd16e-fb77-3af9-c7a3-275a34585879,79.0,
,21312,1,2022-03-08 13:50:50.400,,,2022-03-08 13:53:43.635,2022-03-08 13:53:43.635,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-08 13:50:50.400,477126be-5b1e-9f78-bedb-fefc02b0196d,68.0,
,21312,1,2020-10-12 02:40:29.360,,,2020-10-12 02:43:51.267,2020-10-12 02:43:51.267,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2020-10-12 02:40:29.360,06177660-5e6a-5d2f-21c4-942153ffa1df,92.0,
,21312,1,2022-03-09 09:00:29.281,,,2022-03-09 09:01:34.045,2022-03-09 09:01:34.045,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-09 09:00:29.281,9dd9543a-8c98-e9f7-f8c5-99ff77d8499f,77.0,
,21312,1,2020-12-14 03:50:29.361,,,2020-12-14 03:55:06.395,2020-12-14 03:55:06.395,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-14 03:50:29.361,e90daa45-748a-e100-31eb-dbe6b19e2e24,64.0,
,21312,1,2022-03-10 08:50:59.581,,,2022-03-10 08:55:13.344,2022-03-10 08:55:13.344,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-10 08:50:59.581,d848c574-9171-b125-2ffe-559c2fea9063,67.0,
,21312,1,2021-02-05 20:01:10.761,,,2021-02-05 20:07:37.297,2021-02-05 20:07:37.297,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-02-05 20:01:10.761,7b68c220-aa81-295e-a29e-65c7d709760a,84.0,
,21312,1,2020-12-18 17:40:59.720,,,2020-12-18 17:44:12.336,2020-12-18 17:44:12.336,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-18 17:40:59.720,402a0775-65e6-2349-5b43-7b4192ad8825,74.0,
,21312,1,2020-11-03 22:20:29.340,,,2020-11-03 22:28:38.609,2020-11-03 22:28:38.609,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-11-03 22:20:29.340,bf405ad9-cd3f-1fc4-f80a-250fd922b3db,74.0,
,21312,1,2022-03-11 08:30:52.500,,,2022-03-11 08:35:14.333,2022-03-11 08:35:14.333,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-11 08:30:52.500,fe0c60e5-3453-8ef4-259e-0d1133929da2,81.0,
,21312,1,2021-01-11 14:50:52.821,,,2021-01-11 14:55:11.313,2021-01-11 14:55:11.313,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-11 14:50:52.821,c1b43909-8b7f-03a4-3e9a-a5534ab54512,79.0,
,21312,1,2022-03-12 05:40:41.361,,,2022-03-12 05:41:48.338,2022-03-12 05:41:48.338,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-12 05:40:41.361,b09031fd-282d-2eff-aff1-b17b9da75ef8,83.0,
,21312,1,2020-12-30 03:40:53.121,,,2020-12-30 03:41:19.171,2020-12-30 03:41:19.171,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-30 03:40:53.121,f4320d0b-f63f-0b16-ab16-eddd1049df3f,71.0,
,21312,1,2020-12-30 02:30:29.380,,,2020-12-30 02:31:39.328,2020-12-30 02:31:39.328,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-30 02:30:29.380,5f73d49b-ddfa-97d5-ca46-cdc83556a65e,70.0,
,21312,1,2020-10-17 23:40:29.360,,,2020-10-17 23:42:35.273,2020-10-17 23:42:35.273,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2020-10-17 23:40:29.360,99aaa267-a49f-a17d-03eb-637fb276db57,68.0,
,21312,1,2022-03-12 13:50:50.781,,,2022-03-12 13:51:15.287,2022-03-12 13:51:15.287,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-12 13:50:50.781,e1ec2909-89ba-555d-f60e-96bbb6daa9d5,84.0,
,21312,1,2020-11-18 21:20:54.701,,,2020-11-18 21:24:45.912,2020-11-18 21:06:23.416,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-11-18 21:20:54.701,33ff0f78-ce04-1ae1-a00a-c7e8e10353fb,66.0,
,21312,1,2020-12-13 01:11:14.360,,,2020-12-13 01:12:21.225,2020-12-13 01:12:21.225,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-13 01:11:14.360,3e038fcd-f9ee-555a-2d20-2e13dcc6c771,71.0,
,21312,1,2022-03-13 06:30:37.221,,,2022-03-13 06:33:28.514,2022-03-13 06:33:28.514,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-13 06:30:37.221,489500f4-716a-acd1-d093-8f6180f7b08d,75.0,
,21312,1,2021-01-03 15:11:22.261,,,2021-01-03 15:12:07.458,2021-01-03 15:12:07.458,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-03 15:11:22.261,da655c32-ab80-3c11-b21e-eb550e07e0b1,65.0,
,21312,1,2020-12-10 00:41:24.220,,,2020-12-10 00:49:59.165,2020-12-10 00:49:59.165,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-10 00:41:24.220,97a228f1-45e2-a1ae-22ee-e1f8d36c6502,74.0,
,21312,1,2020-12-02 15:01:04.060,,,2020-12-02 15:13:00.057,2020-12-02 15:13:00.057,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-02 15:01:04.060,d86105c6-ac4e-0cf0-f0c1-6c231bd16b34,69.0,
,21312,1,2022-03-14 07:10:29.341,,,2022-03-14 07:11:59.414,2022-03-14 07:11:59.414,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-14 07:10:29.341,76e15d33-8cc0-3faf-f1c7-2e2e49b5834f,72.0,
,21312,1,2020-11-28 18:00:55.101,,,2020-11-28 18:03:32.169,2020-11-28 18:03:32.169,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-11-28 18:00:55.101,f8ae0a1c-85c4-1927-36f0-6f982f154815,75.0,
,21312,1,2021-02-01 16:20:29.340,,,2021-02-01 16:25:38.160,2021-02-01 16:25:38.160,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-02-01 16:20:29.340,b3ecea59-12c2-9c03-47b1-6cca504d700f,85.0,
,21312,1,2021-01-17 18:50:59.541,,,2021-01-17 18:53:21.325,2021-01-17 18:53:21.325,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-17 18:50:59.541,d7e343dd-2db9-3f20-a465-b6486f5d94fa,84.0,
,21312,1,2020-12-31 00:00:44.081,,,2020-12-31 00:15:17.500,2020-12-31 00:15:17.500,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-31 00:00:44.081,42cb1bd3-3446-cce6-87c8-31c7f6948090,86.0,
,21312,1,2022-03-15 00:40:29.341,,,2022-03-15 00:41:54.475,2022-03-15 00:41:54.475,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-15 00:40:29.341,235ac73c-1f55-389f-2a6b-922b30d8ad64,58.0,
,21312,1,2020-10-08 21:30:55.281,,,2020-10-08 21:34:12.319,2020-10-08 21:34:12.319,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2020-10-08 21:30:55.281,81352ddc-cd41-aeba-73e5-e41853bdc0eb,55.0,
,21312,1,2022-03-15 14:30:35.540,,,2022-03-15 14:31:00.001,2022-03-15 14:31:00.001,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-15 14:30:35.540,8b7caf1c-817d-2465-fbd2-684f4fb493f1,69.0,
,21312,1,2021-01-04 19:40:29.361,,,2021-01-04 19:55:19.328,2021-01-04 19:15:18.513,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-04 19:40:29.361,556e5860-08a7-c58f-9cf0-2d71377d1c64,72.0,
,21312,1,2020-11-24 17:10:45.701,,,2020-11-24 17:12:16.188,2020-11-24 17:12:16.188,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-11-24 17:10:45.701,c1531213-3ebc-b388-936e-9d1d3cd82975,73.0,
,21312,1,2021-01-20 01:50:29.380,,,2021-01-20 01:55:20.251,2021-01-20 01:55:20.251,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-20 01:50:29.380,bf18e551-f209-02ba-6ff3-df0dafcd9c87,73.0,
,21312,1,2021-01-29 15:50:31.340,,,2021-01-29 15:55:09.292,2021-01-29 15:55:09.292,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-29 15:50:31.340,606de4a8-f29c-b2dc-3d63-6a48a885abfd,86.0,
,21312,1,2022-03-16 09:21:41.661,,,2022-03-16 09:32:43.653,2022-03-16 09:32:43.653,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-16 09:21:41.661,2f583b44-c185-4a22-526a-96a638f12616,63.0,
,21312,1,2020-11-02 16:31:07.001,,,2020-11-02 16:31:59.192,2020-11-02 16:31:59.192,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-11-02 16:31:07.001,c26e2623-4fb7-f44e-479c-0bc7f21ecaa5,74.0,
,21312,1,2022-03-17 01:30:54.761,,,2022-03-17 01:32:25.272,2022-03-17 01:32:25.272,0.0,0.0,UTC+0700,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-17 01:30:54.761,49747ca1-96f3-ce01-d8d5-11c96206f691,69.0,
,21312,1,2021-02-03 23:20:58.621,,,2021-02-03 23:22:21.522,2021-02-03 23:22:21.522,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-02-03 23:20:58.621,25e2f80b-4677-835f-db02-24065ea05400,69.0,
,21312,1,2021-01-12 22:50:29.380,,,2021-01-12 22:55:04.266,2021-01-12 22:55:04.266,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-12 22:50:29.380,90b4eeaa-1f0b-70bc-8871-80f8373eaad4,103.0,
,21312,1,2020-12-10 18:40:29.320,,,2020-12-10 18:50:12.408,2020-12-10 18:12:11.336,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-10 18:40:29.320,2da83257-a52d-b81f-0e4e-10e45a2f0e6e,59.0,
,21312,1,2021-01-30 16:50:59.020,,,2021-01-30 16:52:43.306,2021-01-30 16:52:43.306,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-30 16:50:59.020,4a579097-2fde-5117-bbb6-7e67407eca03,94.0,
,21312,1,2022-03-17 08:20:51.800,,,2022-03-17 08:31:22.294,2022-03-17 08:31:22.294,0.0,0.0,UTC+0900,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-17 08:20:51.800,cea4a951-1f4c-ad4f-327e-e81adc36efe2,61.0,
,21312,1,2020-10-08 22:40:59.561,,,2020-10-08 22:41:37.325,2020-10-08 22:41:37.325,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2020-10-08 22:40:59.561,e6b84680-a007-97a4-934d-9da9ed8fb723,55.0,
,21312,1,2022-03-17 15:31:09.200,,,2022-03-17 15:34:30.496,2022-03-17 15:34:30.496,0.0,0.0,UTC+0900,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-17 15:31:09.200,6a6c0293-e8fb-49fb-dcee-ccb3bbc3ff42,61.0,
,21312,1,2020-11-06 14:21:06.641,,,2020-11-06 14:35:12.328,2020-11-06 14:35:12.328,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-11-06 14:21:06.641,57bf212a-b20a-3548-0cd3-e873222d263b,68.0,
,21312,1,2021-01-14 14:30:29.321,,,2021-01-14 14:31:39.324,2021-01-14 14:31:39.324,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-14 14:30:29.321,8529b944-2612-b452-afd0-0befcbaa9398,75.0,
,21312,1,2021-01-12 01:51:00.281,,,2021-01-12 01:55:06.310,2021-01-12 01:15:08.222,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-12 01:51:00.281,d6fb3574-6208-0990-774e-701e212a08eb,73.0,
,21312,1,2021-01-05 02:30:37.521,,,2021-01-05 02:30:51.254,2021-01-05 02:01:31.339,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-05 02:30:37.521,5a2bf570-757c-ce31-ecc8-7150d49c2f60,68.0,
,21312,1,2022-03-17 22:40:48.240,,,2022-03-17 22:41:20.333,2022-03-17 22:41:20.333,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-17 22:40:48.240,a7828806-170c-10d5-8db9-3c0ec8ca7066,62.0,
,21312,1,2021-01-02 19:40:55.020,,,2021-01-02 19:41:53.609,2021-01-02 19:41:53.609,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-02 19:40:55.020,088f3b03-36e5-9c57-29cf-e6943a2fe451,96.0,
,21312,1,2021-01-05 19:10:49.701,,,2021-01-05 19:15:08.288,2021-01-05 19:15:08.288,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-05 19:10:49.701,7780fbfe-ab0f-194d-6319-8063718086e7,75.0,
,21312,1,2022-03-18 19:50:55.641,,,2022-03-18 19:55:09.316,2022-03-18 19:55:09.316,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-18 19:50:55.641,c32f584f-9156-3906-080d-4b257cc8e58a,72.0,
,21312,1,2021-01-27 16:10:55.300,,,2021-01-27 16:15:25.331,2021-01-27 16:15:25.331,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-27 16:10:55.300,a0720181-38c8-81bf-d4dc-30293bd96de6,72.0,
,21312,1,2021-02-03 22:40:55.260,,,2021-02-03 22:55:34.301,2021-02-03 22:55:34.301,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-02-03 22:40:55.260,c734dfe8-f253-a633-856e-4ef1d6fb94c0,76.0,
,21312,1,2021-01-29 23:40:54.700,,,2021-01-29 23:42:13.359,2021-01-29 23:42:13.359,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-29 23:40:54.700,1665ae5b-e8b8-587b-d6e2-87da6b167fc3,86.0,
,21312,1,2021-01-21 16:10:55.280,,,2021-01-21 16:15:12.451,2021-01-21 16:15:12.451,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-21 16:10:55.280,6d72f1d9-3678-c79c-a10c-8172c4e487ed,71.0,
,21312,1,2022-03-19 13:40:52.000,,,2022-03-19 13:42:21.441,2022-03-19 13:42:21.441,0.0,0.0,UTC-0400,j9zBUHWfhn,,com.sec.android.app.shealth,2022-03-19 13:40:52.000,77cf7f8a-d557-0673-79f2-1e5456ae58af,58.0,
,21312,1,2020-12-15 22:50:53.041,,,2020-12-15 22:55:08.333,2020-12-15 22:13:53.798,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2020-12-15 22:50:53.041,2d08f229-ddba-5328-2fc7-d2cc0075e3be,65.0,
,21312,1,2021-01-20 19:40:55.281,,,2021-01-20 19:55:10.299,2021-01-20 19:15:07.305,0.0,0.0,UTC-0500,j9zBUHWfhn,,com.sec.android.app.shealth,2021-01-20 19:40:55.281,4c803270-5723-acc0-4965-88af1f57a659,79.0,
